Date,Open,High,Low,Close,Volume,Adj Close
1993-11-15,391.12,391.12,391.12,391.12,000,280.29
1993-11-12,395.17,395.17,395.17,395.17,000,283.19
1993-11-11,394.66,394.66,394.66,394.66,000,282.82
1993-11-10,392.98,392.98,392.98,392.98,000,281.62
1993-11-09,385.91,385.91,385.91,385.91,000,276.55
1993-11-08,384.85,384.85,384.85,384.85,000,275.79
1993-11-05,383.63,383.63,383.63,383.63,000,274.92
1993-11-04,377.46,377.46,377.46,377.46,000,270.50
1993-11-03,387.93,387.93,387.93,387.93,000,278.00
1993-11-02,395.32,395.32,395.32,395.32,000,283.30
1993-11-01,395.03,395.03,395.03,395.03,000,283.09
1993-10-29,390.98,390.98,390.98,390.98,000,280.19
1993-10-28,389.24,389.24,389.24,389.24,000,278.94
1993-10-27,390.25,390.25,390.25,390.25,000,279.66
1993-10-26,384.60,384.60,384.60,384.60,000,275.61
1993-10-25,387.40,387.40,387.40,387.40,000,277.62
1993-10-22,388.19,388.19,388.19,388.19,000,278.19
1993-10-21,387.35,387.35,387.35,387.35,000,277.58
1993-10-20,383.93,383.93,383.93,383.93,000,275.13
1993-10-19,382.73,382.73,382.73,382.73,000,274.27
1993-10-18,389.85,389.85,389.85,389.85,000,279.38
1993-10-15,392.45,392.45,392.45,392.45,000,281.24
1993-10-14,391.98,391.98,391.98,391.98,000,280.90
1993-10-13,386.30,386.30,386.30,386.30,000,276.83
1993-10-12,382.56,382.56,382.56,382.56,000,274.15
1993-10-11,380.65,380.65,380.65,380.65,000,272.78
1993-10-08,381.31,381.31,381.31,381.31,000,273.26
1993-10-07,377.99,377.99,377.99,377.99,000,270.88
1993-10-06,380.42,380.42,380.42,380.42,000,272.62
1993-10-05,381.27,381.27,381.27,381.27,000,273.23
1993-10-04,384.29,384.29,384.29,384.29,000,275.39
1993-10-01,382.81,382.81,382.81,382.81,000,274.33
1993-09-30,382.71,382.71,382.71,382.71,000,274.26
1993-09-29,386.89,386.89,386.89,386.89,000,277.25
1993-09-28,386.02,386.02,386.02,386.02,000,276.63
1993-09-27,382.50,382.50,382.50,382.50,000,274.11
1993-09-24,378.04,378.04,378.04,378.04,000,270.91
1993-09-23,377.06,377.06,377.06,377.06,000,270.21
1993-09-22,374.00,374.00,374.00,374.00,000,268.02
1993-09-21,365.64,365.64,365.64,365.64,000,262.03
1993-09-20,367.45,367.45,367.45,367.45,000,263.32
1993-09-17,366.18,366.18,366.18,366.18,000,262.41
1993-09-16,365.74,365.74,365.74,365.74,000,262.10
1993-09-15,367.32,367.32,367.32,367.32,000,263.23
1993-09-14,364.19,364.19,364.19,364.19,000,260.99
1993-09-13,367.59,367.59,367.59,367.59,000,263.42
1993-09-10,370.63,370.63,370.63,370.63,000,265.60
1993-09-09,368.30,368.30,368.30,368.30,000,263.93
1993-09-08,364.84,364.84,364.84,364.84,000,261.45
1993-09-07,366.68,366.68,366.68,366.68,000,262.77
1993-09-06,373.70,373.70,373.70,373.70,000,267.80
1993-09-03,373.70,373.70,373.70,373.70,000,267.80
1993-09-02,374.56,374.56,374.56,374.56,000,268.42
1993-09-01,374.16,374.16,374.16,374.16,000,268.13
1993-08-31,372.65,372.65,372.65,372.65,000,267.05
1993-08-30,369.30,369.30,369.30,369.30,000,264.65
1993-08-27,366.50,366.50,366.50,366.50,000,262.64
1993-08-26,364.67,364.67,364.67,364.67,000,261.33
1993-08-25,367.95,367.95,367.95,367.95,000,263.68
1993-08-24,371.00,371.00,371.00,371.00,000,265.87
1993-08-23,370.49,370.49,370.49,370.49,000,265.50
1993-08-20,370.87,370.87,370.87,370.87,000,265.77
1993-08-19,370.26,370.26,370.26,370.26,000,265.34
1993-08-18,375.81,375.81,375.81,375.81,000,269.31
1993-08-17,374.16,374.16,374.16,374.16,000,268.13
1993-08-16,370.60,370.60,370.60,370.60,000,265.58
1993-08-13,360.45,360.45,360.45,360.45,000,258.31
1993-08-12,359.40,359.40,359.40,359.40,000,257.55
1993-08-11,359.73,359.73,359.73,359.73,000,257.79
1993-08-10,358.64,358.64,358.64,358.64,000,257.01
1993-08-09,362.29,362.29,362.29,362.29,000,259.63
1993-08-06,363.14,363.14,363.14,363.14,000,260.23
1993-08-05,362.41,362.41,362.41,362.41,000,259.71
1993-08-04,360.11,360.11,360.11,360.11,000,258.06
1993-08-03,356.23,356.23,356.23,356.23,000,255.28
1993-08-02,355.25,355.25,355.25,355.25,000,254.58
1993-07-30,352.86,352.86,352.86,352.86,000,252.87
1993-07-29,357.33,357.33,357.33,357.33,000,256.07
1993-07-28,356.81,356.81,356.81,356.81,000,255.70
1993-07-27,352.01,352.01,352.01,352.01,000,252.26
1993-07-26,356.40,356.40,356.40,356.40,000,255.40
1993-07-23,353.20,353.20,353.20,353.20,000,253.11
1993-07-22,348.35,348.35,348.35,348.35,000,249.64
1993-07-21,352.63,352.63,352.63,352.63,000,252.70
1993-07-20,355.76,355.76,355.76,355.76,000,254.95
1993-07-19,349.06,349.06,349.06,349.06,000,250.14
1993-07-16,351.07,351.07,351.07,351.07,000,251.59
1993-07-15,360.46,360.46,360.46,360.46,000,258.31
1993-07-14,363.74,363.74,363.74,363.74,000,260.66
1993-07-13,361.98,361.98,361.98,361.98,000,259.40
1993-07-12,362.87,362.87,362.87,362.87,000,260.04
1993-07-09,362.46,362.46,362.46,362.46,000,259.75
1993-07-08,360.70,360.70,360.70,360.70,000,258.49
1993-07-07,357.86,357.86,357.86,357.86,000,256.45
1993-07-06,360.79,360.79,360.79,360.79,000,258.55
1993-07-05,364.21,364.21,364.21,364.21,000,261.00
1993-07-02,364.21,364.21,364.21,364.21,000,261.00
1993-07-01,363.73,363.73,363.73,363.73,000,260.66
1993-06-30,366.12,366.12,366.12,366.12,000,262.37
1993-06-29,365.96,365.96,365.96,365.96,000,262.26
1993-06-28,368.45,368.45,368.45,368.45,000,264.04
1993-06-25,362.22,362.22,362.22,362.22,000,259.58
1993-06-24,357.82,357.82,357.82,357.82,000,256.42
1993-06-23,354.93,354.93,354.93,354.93,000,254.35
1993-06-22,356.20,356.20,356.20,356.20,000,255.26
1993-06-21,357.86,357.86,357.86,357.86,000,256.45
1993-06-18,357.96,357.96,357.96,357.96,000,256.52
1993-06-17,364.01,364.01,364.01,364.01,000,260.86
1993-06-16,365.01,365.01,365.01,365.01,000,261.57
1993-06-15,366.97,366.97,366.97,366.97,000,262.98
1993-06-14,367.14,367.14,367.14,367.14,000,263.10
1993-06-11,363.07,363.07,363.07,363.07,000,260.18
1993-06-10,359.55,359.55,359.55,359.55,000,257.66
1993-06-09,360.25,360.25,360.25,360.25,000,258.16
1993-06-08,360.74,360.74,360.74,360.74,000,258.51
1993-06-07,364.35,364.35,364.35,364.35,000,261.10
1993-06-04,368.62,368.62,368.62,368.62,000,264.16
1993-06-03,372.06,372.06,372.06,372.06,000,266.63
1993-06-02,372.68,372.68,372.68,372.68,000,267.07
1993-06-01,372.53,372.53,372.53,372.53,000,266.96
1993-05-31,368.11,368.11,368.11,368.11,000,263.80
1993-05-28,368.11,368.11,368.11,368.11,000,263.80
1993-05-27,372.73,372.73,372.73,372.73,000,267.11
1993-05-26,374.34,374.34,374.34,374.34,000,268.26
1993-05-25,366.22,366.22,366.22,366.22,000,262.44
1993-05-24,367.09,367.09,367.09,367.09,000,263.07
1993-05-21,366.67,366.67,366.67,366.67,000,262.76
1993-05-20,370.45,370.45,370.45,370.45,000,265.47
1993-05-19,364.67,364.67,364.67,364.67,000,261.33
1993-05-18,356.00,356.00,356.00,356.00,000,255.12
1993-05-17,352.67,352.67,352.67,352.67,000,252.73
1993-05-14,349.80,349.80,349.80,349.80,000,250.67
1993-05-13,347.71,347.71,347.71,347.71,000,249.18
1993-05-12,350.96,350.96,350.96,350.96,000,251.51
1993-05-11,353.00,353.00,353.00,353.00,000,252.97
1993-05-10,354.84,354.84,354.84,354.84,000,254.29
1993-05-07,353.23,353.23,353.23,353.23,000,253.13
1993-05-06,351.71,351.71,351.71,351.71,000,252.04
1993-05-05,355.34,355.34,355.34,355.34,000,254.64
1993-05-04,353.28,353.28,353.28,353.28,000,253.17
1993-05-03,344.97,344.97,344.97,344.97,000,247.21
1993-04-30,339.94,339.94,339.94,339.94,000,243.61
1993-04-29,338.98,338.98,338.98,338.98,000,242.92
1993-04-28,339.66,339.66,339.66,339.66,000,243.41
1993-04-27,334.60,334.60,334.60,334.60,000,239.78
1993-04-26,327.28,327.28,327.28,327.28,000,234.54
1993-04-23,333.66,333.66,333.66,333.66,000,239.11
1993-04-22,338.48,338.48,338.48,338.48,000,242.56
1993-04-21,340.19,340.19,340.19,340.19,000,243.79
1993-04-20,339.06,339.06,339.06,339.06,000,242.98
1993-04-19,337.45,337.45,337.45,337.45,000,241.82
1993-04-16,340.65,340.65,340.65,340.65,000,244.12
1993-04-15,343.89,343.89,343.89,343.89,000,246.44
1993-04-14,346.49,346.49,346.49,346.49,000,248.30
1993-04-13,345.87,345.87,345.87,345.87,000,247.86
1993-04-12,349.00,349.00,349.00,349.00,000,250.10
1993-04-09,341.56,341.56,341.56,341.56,000,244.77
1993-04-08,341.56,341.56,341.56,341.56,000,244.77
1993-04-07,345.18,345.18,345.18,345.18,000,247.36
1993-04-06,340.55,340.55,340.55,340.55,000,244.05
1993-04-05,344.70,344.70,344.70,344.70,000,247.02
1993-04-02,341.18,341.18,341.18,341.18,000,244.50
1993-04-01,354.33,354.33,354.33,354.33,000,253.92
1993-03-31,359.42,359.42,359.42,359.42,000,257.57
1993-03-30,357.72,357.72,357.72,357.72,000,256.35
1993-03-29,351.40,351.40,351.40,351.40,000,251.82
1993-03-26,352.64,352.64,352.64,352.64,000,252.71
1993-03-25,354.37,354.37,354.37,354.37,000,253.95
1993-03-24,348.50,348.50,348.50,348.50,000,249.74
1993-03-23,348.13,348.13,348.13,348.13,000,249.48
1993-03-22,349.41,349.41,349.41,349.41,000,250.40
1993-03-19,351.55,351.55,351.55,351.55,000,251.93
1993-03-18,355.50,355.50,355.50,355.50,000,254.76
1993-03-17,355.65,355.65,355.65,355.65,000,254.87
1993-03-16,363.61,363.61,363.61,363.61,000,260.57
1993-03-15,364.31,364.31,364.31,364.31,000,261.07
1993-03-12,362.65,362.65,362.65,362.65,000,259.88
1993-03-11,361.73,361.73,361.73,361.73,000,259.22
1993-03-10,361.26,361.26,361.26,361.26,000,258.89
1993-03-09,359.40,359.40,359.40,359.40,000,257.55
1993-03-08,359.44,359.44,359.44,359.44,000,257.58
1993-03-05,355.56,355.56,355.56,355.56,000,254.80
1993-03-04,355.53,355.53,355.53,355.53,000,254.78
1993-03-03,359.96,359.96,359.96,359.96,000,257.96
1993-03-02,356.21,356.21,356.21,356.21,000,255.27
1993-03-01,349.09,349.09,349.09,349.09,000,250.17
1993-02-26,351.14,351.14,351.14,351.14,000,251.64
1993-02-25,351.66,351.66,351.66,351.66,000,252.01
1993-02-24,350.12,350.12,350.12,350.12,000,250.90
1993-02-23,341.24,341.24,341.24,341.24,000,244.54
1993-02-22,340.35,340.35,340.35,340.35,000,243.90
1993-02-19,347.91,347.91,347.91,347.91,000,249.32
1993-02-18,348.28,348.28,348.28,348.28,000,249.59
1993-02-17,345.91,345.91,345.91,345.91,000,247.89
1993-02-16,346.89,346.89,346.89,346.89,000,248.59
1993-02-15,361.19,361.19,361.19,361.19,000,258.84
1993-02-12,361.19,361.19,361.19,361.19,000,258.84
1993-02-11,366.32,366.32,366.32,366.32,000,262.51
1993-02-10,367.30,367.30,367.30,367.30,000,263.22
1993-02-09,362.95,362.95,362.95,362.95,000,260.10
1993-02-08,365.72,365.72,365.72,365.72,000,262.08
1993-02-05,369.00,369.00,369.00,369.00,000,264.43
1993-02-04,374.24,374.24,374.24,374.24,000,268.19
1993-02-03,376.53,376.53,376.53,376.53,000,269.83
1993-02-02,377.44,377.44,377.44,377.44,000,270.48
1993-02-01,375.47,375.47,375.47,375.47,000,269.07
1993-01-29,370.56,370.56,370.56,370.56,000,265.55
1993-01-28,370.66,370.66,370.66,370.66,000,265.62
1993-01-27,372.61,372.61,372.61,372.61,000,267.02
1993-01-26,379.37,379.37,379.37,379.37,000,271.87
1993-01-25,381.05,381.05,381.05,381.05,000,273.07
1993-01-22,377.82,377.82,377.82,377.82,000,270.75
1993-01-21,379.34,379.34,379.34,379.34,000,271.84
1993-01-20,375.73,375.73,375.73,375.73,000,269.26
1993-01-19,376.02,376.02,376.02,376.02,000,269.46
1993-01-18,378.75,378.75,378.75,378.75,000,271.42
1993-01-15,379.23,379.23,379.23,379.23,000,271.77
1993-01-14,381.34,381.34,381.34,381.34,000,273.28
1993-01-13,375.85,375.85,375.85,375.85,000,269.34
1993-01-12,367.90,367.90,367.90,367.90,000,263.65
1993-01-11,370.80,370.80,370.80,370.80,000,265.72
1993-01-08,365.54,365.54,365.54,365.54,000,261.95
1993-01-07,364.01,364.01,364.01,364.01,000,260.86
1993-01-06,366.97,366.97,366.97,366.97,000,262.98
1993-01-05,360.23,360.23,360.23,360.23,000,258.15
1993-01-04,356.37,356.37,356.37,356.37,000,255.38
1992-12-31,360.18,360.18,360.18,360.18,000,258.11
1992-12-30,359.93,359.93,359.93,359.93,000,257.93
1992-12-29,359.81,359.81,359.81,359.81,000,257.85
1992-12-28,359.06,359.06,359.06,359.06,000,257.31
